,SOC,SOH,Power,Temperature,SEI_after,SEI_delta
11290,24,1.4444,0.052632,23,1.44E-08,44.310783
11291,24,1.4444,0.15789,23,1.44E-08,45.403127
11292,24,1.4444,0.26316,23,1.44E-08,46.526157
11293,24,1.4444,0.36842,23,1.44E-08,47.6733
11294,24,1.4444,0.47368,23,1.44E-08,48.866891
11295,24,1.4444,0.57895,23,1.44E-08,50.079567
11296,24,1.4444,0.68421,23,1.44E-08,51.32406
11297,24,1.4444,0.78947,23,1.44E-08,52.609107
11298,24,1.4444,0.89474,23,1.44E-08,53.92170501
11299,24,1.4444,1,23,1.44E-08,55.26154
11310,24,1.5556,0.052632,23,1.56E-08,44.26661799
11311,24,1.5556,0.15789,23,1.56E-08,45.36177498
11312,24,1.5556,0.26316,23,1.56E-08,46.48964399
11313,24,1.5556,0.36842,23,1.56E-08,47.648971
11314,24,1.5556,0.47368,23,1.56E-08,48.83071398
11315,24,1.5556,0.57895,23,1.56E-08,50.05009298
11316,24,1.5556,0.68421,23,1.56E-08,51.30089598
11317,24,1.5556,0.78947,23,1.56E-08,52.57943798
11318,24,1.5556,0.89474,23,1.56E-08,53.89531799
11319,24,1.5556,1,23,1.56E-08,55.23622098
11330,24,1.6667,0.052632,23,1.67E-08,44.22172902
11331,24,1.6667,0.15789,23,1.67E-08,45.31729801
11332,24,1.6667,0.26316,23,1.67E-08,46.450045
11333,24,1.6667,0.36842,23,1.67E-08,47.609634
11334,24,1.6667,0.47368,23,1.67E-08,48.79934802
11335,24,1.6667,0.57895,23,1.67E-08,50.015916
11336,24,1.6667,0.68421,23,1.67E-08,51.27186899
11337,24,1.6667,0.78947,23,1.67E-08,52.553332
11338,24,1.6667,0.89474,23,1.67E-08,53.869603
11339,24,1.6667,1,23,1.67E-08,55.21394901
11350,24,1.7778,0.052632,23,1.78E-08,44.17157901
11351,24,1.7778,0.15789,23,1.78E-08,45.275403
11352,24,1.7778,0.26316,23,1.78E-08,46.39803102
11353,24,1.7778,0.36842,23,1.78E-08,47.56305102
11354,24,1.7778,0.47368,23,1.78E-08,48.76269002
11355,24,1.7778,0.57895,23,1.78E-08,49.98175701
11356,24,1.7778,0.68421,23,1.78E-08,51.239713
11357,24,1.7778,0.78947,23,1.78E-08,52.520699
11358,24,1.7778,0.89474,23,1.78E-08,53.83336101
11359,24,1.7778,1,23,1.78E-08,55.19121001
11370,24,1.8889,0.052632,23,1.89E-08,44.11776099
11371,24,1.8889,0.15789,23,1.89E-08,45.22384798
11372,24,1.8889,0.26316,23,1.89E-08,46.36277
11373,24,1.8889,0.36842,23,1.89E-08,47.52222599
11374,24,1.8889,0.47368,23,1.89E-08,48.71435898
11375,24,1.8889,0.57895,23,1.89E-08,49.94210399
11376,24,1.8889,0.68421,23,1.89E-08,51.19600299
11377,24,1.8889,0.78947,23,1.89E-08,52.489503
11378,24,1.8889,0.89474,23,1.89E-08,53.80262298
11379,24,1.8889,1,23,1.89E-08,55.15384898
11390,24,2,0.052632,23,2.00E-08,44.05901998
11391,24,2,0.15789,23,2.00E-08,45.163508
11392,24,2,0.26316,23,2.00E-08,46.29822801
11393,24,2,0.36842,23,2.00E-08,47.47663599
11394,24,2,0.47368,23,2.00E-08,48.67428499
11395,24,2,0.57895,23,2.00E-08,49.89823801
11396,24,2,0.68421,23,2.00E-08,51.16091601
11397,24,2,0.78947,23,2.00E-08,52.44221699
11398,24,2,0.89474,23,2.00E-08,53.76363299
11399,24,2,1,23,2.00E-08,55.11364899
11410,23,1,0.052632,23,1.00E-08,44.422072
11411,23,1,0.15789,23,1.00E-08,45.520981
11412,23,1,0.26316,23,1.00E-08,46.635079
11413,23,1,0.36842,23,1.00E-08,47.796653
11414,23,1,0.47368,23,1.00E-08,48.979253
11415,23,1,0.57895,23,1.00E-08,50.197362
11416,23,1,0.68421,23,1.00E-08,51.449906
11417,23,1,0.78947,23,1.00E-08,52.739538
11418,23,1,0.89474,23,1.00E-08,54.05917099
11419,23,1,1,23,1.00E-08,55.41506199
11430,23,1.1111,0.052632,23,1.11E-08,44.390034
11431,23,1.1111,0.15789,23,1.11E-08,45.48367101
11432,23,1.1111,0.26316,23,1.11E-08,46.60098
11433,23,1.1111,0.36842,23,1.11E-08,47.761996
11434,23,1.1111,0.47368,23,1.11E-08,48.95250501
11435,23,1.1111,0.57895,23,1.11E-08,50.17308301
11436,23,1.1111,0.68421,23,1.11E-08,51.422162
11437,23,1.1111,0.78947,23,1.11E-08,52.709806
11438,23,1.1111,0.89474,23,1.11E-08,54.027148
11439,23,1.1111,1,23,1.11E-08,55.38138501
11450,23,1.2222,0.052632,23,1.22E-08,44.354213
11451,23,1.2222,0.15789,23,1.22E-08,45.45163701
11452,23,1.2222,0.26316,23,1.22E-08,46.57336899
11453,23,1.2222,0.36842,23,1.22E-08,47.73436699
11454,23,1.2222,0.47368,23,1.22E-08,48.920854
11455,23,1.2222,0.57895,23,1.22E-08,50.13905599
11456,23,1.2222,0.68421,23,1.22E-08,51.393589
11457,23,1.2222,0.78947,23,1.22E-08,52.67795299
11458,23,1.2222,0.89474,23,1.22E-08,54.000152
11459,23,1.2222,1,23,1.22E-08,55.35523401
11470,23,1.3333,0.052632,23,1.33E-08,44.31550601
11471,23,1.3333,0.15789,23,1.33E-08,45.413969
11472,23,1.3333,0.26316,23,1.33E-08,46.53639501
11473,23,1.3333,0.36842,23,1.33E-08,47.70028
11474,23,1.3333,0.47368,23,1.33E-08,48.89040901
11475,23,1.3333,0.57895,23,1.33E-08,50.11105801
11476,23,1.3333,0.68421,23,1.33E-08,51.36602901
11477,23,1.3333,0.78947,23,1.33E-08,52.65673001
11478,23,1.3333,0.89474,23,1.33E-08,53.96987301
11479,23,1.3333,1,23,1.33E-08,55.32015501
11490,23,1.4444,0.052632,23,1.44E-08,44.27560601
11491,23,1.4444,0.15789,23,1.44E-08,45.37520701
11492,23,1.4444,0.26316,23,1.44E-08,46.503284
11493,23,1.4444,0.36842,23,1.44E-08,47.664216
11494,23,1.4444,0.47368,23,1.44E-08,48.860638
11495,23,1.4444,0.57895,23,1.44E-08,50.08464499
11496,23,1.4444,0.68421,23,1.44E-08,51.337742
11497,23,1.4444,0.78947,23,1.44E-08,52.625235
11498,23,1.4444,0.89474,23,1.44E-08,53.95135401
11499,23,1.4444,1,23,1.44E-08,55.29797301
11510,23,1.5556,0.052632,23,1.56E-08,44.22809798
11511,23,1.5556,0.15789,23,1.56E-08,45.32976299
11512,23,1.5556,0.26316,23,1.56E-08,46.466379
11513,23,1.5556,0.36842,23,1.56E-08,47.63397501
11514,23,1.5556,0.47368,23,1.56E-08,48.82528301
11515,23,1.5556,0.57895,23,1.56E-08,50.05070599
11516,23,1.5556,0.68421,23,1.56E-08,51.314831
11517,23,1.5556,0.78947,23,1.56E-08,52.607579
11518,23,1.5556,0.89474,23,1.56E-08,53.926687
11519,23,1.5556,1,23,1.56E-08,55.28025799
11530,23,1.6667,0.052632,23,1.67E-08,44.181094
11531,23,1.6667,0.15789,23,1.67E-08,45.29075802
11532,23,1.6667,0.26316,23,1.67E-08,46.421265
11533,23,1.6667,0.36842,23,1.67E-08,47.590722
11534,23,1.6667,0.47368,23,1.67E-08,48.79194899
11535,23,1.6667,0.57895,23,1.67E-08,50.01927501
11536,23,1.6667,0.68421,23,1.67E-08,51.27876701
11537,23,1.6667,0.78947,23,1.67E-08,52.57446901
11538,23,1.6667,0.89474,23,1.67E-08,53.90033901
11539,23,1.6667,1,23,1.67E-08,55.255381
11550,23,1.7778,0.052632,23,1.78E-08,44.12830201
11551,23,1.7778,0.15789,23,1.78E-08,45.24065503
11552,23,1.7778,0.26316,23,1.78E-08,46.37464302
11553,23,1.7778,0.36842,23,1.78E-08,47.54821001
11554,23,1.7778,0.47368,23,1.78E-08,48.75135603
11555,23,1.7778,0.57895,23,1.78E-08,49.98255001
11556,23,1.7778,0.68421,23,1.78E-08,51.25051102
11557,23,1.7778,0.78947,23,1.78E-08,52.537212
11558,23,1.7778,0.89474,23,1.78E-08,53.864992
11559,23,1.7778,1,23,1.78E-08,55.22681703
11570,23,1.8889,0.052632,23,1.89E-08,44.073716
11571,23,1.8889,0.15789,23,1.89E-08,45.18890899
11572,23,1.8889,0.26316,23,1.89E-08,46.32289999
11573,23,1.8889,0.36842,23,1.89E-08,47.509529
11574,23,1.8889,0.47368,23,1.89E-08,48.713066
11575,23,1.8889,0.57895,23,1.89E-08,49.94083599
11576,23,1.8889,0.68421,23,1.89E-08,51.206403
11577,23,1.8889,0.78947,23,1.89E-08,52.507953
11578,23,1.8889,0.89474,23,1.89E-08,53.83318899
11579,23,1.8889,1,23,1.89E-08,55.19259498
11590,23,2,0.052632,23,2.00E-08,44.01175501
11591,23,2,0.15789,23,2.00E-08,45.125899
11592,23,2,0.26316,23,2.00E-08,46.2748
11593,23,2,0.36842,23,2.00E-08,47.458279
11594,23,2,0.47368,23,2.00E-08,48.65966398
11595,23,2,0.57895,23,2.00E-08,49.89384498
11596,23,2,0.68421,23,2.00E-08,51.16353801
11597,23,2,0.78947,23,2.00E-08,52.464175
11598,23,2,0.89474,23,2.00E-08,53.78871198
11599,23,2,1,23,2.00E-08,55.16005101
11610,22,1,0.052632,23,1.00E-08,44.39312801
11611,22,1,0.15789,23,1.00E-08,45.49908099
11612,22,1,0.26316,23,1.00E-08,46.623934
11613,22,1,0.36842,23,1.00E-08,47.784875
11614,22,1,0.47368,23,1.00E-08,48.989547
11615,22,1,0.57895,23,1.00E-08,50.209805
11616,22,1,0.68421,23,1.00E-08,51.47752099
11617,22,1,0.78947,23,1.00E-08,52.770603
11618,22,1,0.89474,23,1.00E-08,54.093699
11619,22,1,1,23,1.00E-08,55.46309
11630,22,1.1111,0.052632,23,1.11E-08,44.35824901
11631,22,1.1111,0.15789,23,1.11E-08,45.455418
11632,22,1.1111,0.26316,23,1.11E-08,46.589772
11633,22,1.1111,0.36842,23,1.11E-08,47.75754501
11634,22,1.1111,0.47368,23,1.11E-08,48.949938
11635,22,1.1111,0.57895,23,1.11E-08,50.18065401
11636,22,1.1111,0.68421,23,1.11E-08,51.44094801
11637,22,1.1111,0.78947,23,1.11E-08,52.73842901
11638,22,1.1111,0.89474,23,1.11E-08,54.06105101
11639,22,1.1111,1,23,1.11E-08,55.42068901
11650,22,1.2222,0.052632,23,1.22E-08,44.31926999
11651,22,1.2222,0.15789,23,1.22E-08,45.426369
11652,22,1.2222,0.26316,23,1.22E-08,46.554998
11653,22,1.2222,0.36842,23,1.22E-08,47.724885
11654,22,1.2222,0.47368,23,1.22E-08,48.917144
11655,22,1.2222,0.57895,23,1.22E-08,50.145371
11656,22,1.2222,0.68421,23,1.22E-08,51.407275
11657,22,1.2222,0.78947,23,1.22E-08,52.70769399
11658,22,1.2222,0.89474,23,1.22E-08,54.02367399
11659,22,1.2222,1,23,1.22E-08,55.385784
11670,22,1.3333,0.052632,23,1.33E-08,44.27944101
11671,22,1.3333,0.15789,23,1.33E-08,45.38970801
11672,22,1.3333,0.26316,23,1.33E-08,46.52053101
11673,22,1.3333,0.36842,23,1.33E-08,47.686431
11674,22,1.3333,0.47368,23,1.33E-08,48.88523201
11675,22,1.3333,0.57895,23,1.33E-08,50.11762801
11676,22,1.3333,0.68421,23,1.33E-08,51.379297
11677,22,1.3333,0.78947,23,1.33E-08,52.67181
11678,22,1.3333,0.89474,23,1.33E-08,54.00306401
11679,22,1.3333,1,23,1.33E-08,55.358033
11690,22,1.4444,0.052632,23,1.44E-08,44.235662
11691,22,1.4444,0.15789,23,1.44E-08,45.34442001
11692,22,1.4444,0.26316,23,1.44E-08,46.480493
11693,22,1.4444,0.36842,23,1.44E-08,47.654194
11694,22,1.4444,0.47368,23,1.44E-08,48.8547
11695,22,1.4444,0.57895,23,1.44E-08,50.08664199
11696,22,1.4444,0.68421,23,1.44E-08,51.350005
11697,22,1.4444,0.78947,23,1.44E-08,52.64326
11698,22,1.4444,0.89474,23,1.44E-08,53.98119299
11699,22,1.4444,1,23,1.44E-08,55.34226701
11710,22,1.5556,0.052632,23,1.56E-08,44.18835099
11711,22,1.5556,0.15789,23,1.56E-08,45.296622
11712,22,1.5556,0.26316,23,1.56E-08,46.442166
11713,22,1.5556,0.36842,23,1.56E-08,47.615742
11714,22,1.5556,0.47368,23,1.56E-08,48.81777499
11715,22,1.5556,0.57895,23,1.56E-08,50.057897
11716,22,1.5556,0.68421,23,1.56E-08,51.31861998
11717,22,1.5556,0.78947,23,1.56E-08,52.625773
11718,22,1.5556,0.89474,23,1.56E-08,53.95211
11719,22,1.5556,1,23,1.56E-08,55.31495901
11730,22,1.6667,0.052632,23,1.67E-08,44.13874901
11731,22,1.6667,0.15789,23,1.67E-08,45.25267201
11732,22,1.6667,0.26316,23,1.67E-08,46.39706299
11733,22,1.6667,0.36842,23,1.67E-08,47.576866
11734,22,1.6667,0.47368,23,1.67E-08,48.783804
11735,22,1.6667,0.57895,23,1.67E-08,50.020988
11736,22,1.6667,0.68421,23,1.67E-08,51.291402
11737,22,1.6667,0.78947,23,1.67E-08,52.594122
11738,22,1.6667,0.89474,23,1.67E-08,53.92601202
11739,22,1.6667,1,23,1.67E-08,55.297653
11750,22,1.7778,0.052632,23,1.78E-08,44.08518201
11751,22,1.7778,0.15789,23,1.78E-08,45.20200101
11752,22,1.7778,0.26316,23,1.78E-08,46.35563401
11753,22,1.7778,0.36842,23,1.78E-08,47.533723
11754,22,1.7778,0.47368,23,1.78E-08,48.74163702
11755,22,1.7778,0.57895,23,1.78E-08,49.98629701
11756,22,1.7778,0.68421,23,1.78E-08,51.26169401
11757,22,1.7778,0.78947,23,1.78E-08,52.56530302
11758,22,1.7778,0.89474,23,1.78E-08,53.89614901
11759,22,1.7778,1,23,1.78E-08,55.26827003
11770,22,1.8889,0.052632,23,1.89E-08,44.02550897
11771,22,1.8889,0.15789,23,1.89E-08,45.14856799
11772,22,1.8889,0.26316,23,1.89E-08,46.30348299
11773,22,1.8889,0.36842,23,1.89E-08,47.48572998
11774,22,1.8889,0.47368,23,1.89E-08,48.69859299
11775,22,1.8889,0.57895,23,1.89E-08,49.94371497
11776,22,1.8889,0.68421,23,1.89E-08,51.21858598
11777,22,1.8889,0.78947,23,1.89E-08,52.528734
11778,22,1.8889,0.89474,23,1.89E-08,53.864691
11779,22,1.8889,1,23,1.89E-08,55.233749
11790,22,2,0.052632,23,2.00E-08,43.96554599
11791,22,2,0.15789,23,2.00E-08,45.09269899
11792,22,2,0.26316,23,2.00E-08,46.242508
11793,22,2,0.36842,23,2.00E-08,47.43243
11794,22,2,0.47368,23,2.00E-08,48.647342
11795,22,2,0.57895,23,2.00E-08,49.90063101
11796,22,2,0.68421,23,2.00E-08,51.17448399
11797,22,2,0.78947,23,2.00E-08,52.484946
11798,22,2,0.89474,23,2.00E-08,53.81937501
11799,22,2,1,23,2.00E-08,55.20193001
11810,21,1,0.052632,23,1.00E-08,44.36011999
11811,21,1,0.15789,23,1.00E-08,45.465026
11812,21,1,0.26316,23,1.00E-08,46.60568901
11813,21,1,0.36842,23,1.00E-08,47.78147299
11814,21,1,0.47368,23,1.00E-08,48.98535599
11815,21,1,0.57895,23,1.00E-08,50.222938
11816,21,1,0.68421,23,1.00E-08,51.491854
11817,21,1,0.78947,23,1.00E-08,52.793596
11818,21,1,0.89474,23,1.00E-08,54.13353
11819,21,1,1,23,1.00E-08,55.49977201
11830,21,1.1111,0.052632,23,1.11E-08,44.324864
11831,21,1.1111,0.15789,23,1.11E-08,45.42700701
11832,21,1.1111,0.26316,23,1.11E-08,46.57203501
11833,21,1.1111,0.36842,23,1.11E-08,47.74254801
11834,21,1.1111,0.47368,23,1.11E-08,48.944271
11835,21,1.1111,0.57895,23,1.11E-08,50.18944501
11836,21,1.1111,0.68421,23,1.11E-08,51.461176
11837,21,1.1111,0.78947,23,1.11E-08,52.76200201
11838,21,1.1111,0.89474,23,1.11E-08,54.08974901
11839,21,1.1111,1,23,1.11E-08,55.46673301
11850,21,1.2222,0.052632,23,1.22E-08,44.283768
11851,21,1.2222,0.15789,23,1.22E-08,45.39636999
11852,21,1.2222,0.26316,23,1.22E-08,46.53624299
11853,21,1.2222,0.36842,23,1.22E-08,47.706205
11854,21,1.2222,0.47368,23,1.22E-08,48.908346
11855,21,1.2222,0.57895,23,1.22E-08,50.152317
11856,21,1.2222,0.68421,23,1.22E-08,51.42100199
11857,21,1.2222,0.78947,23,1.22E-08,52.726947
11858,21,1.2222,0.89474,23,1.22E-08,54.058988
11859,21,1.2222,1,23,1.22E-08,55.43141699
11870,21,1.3333,0.052632,23,1.33E-08,44.24155
11871,21,1.3333,0.15789,23,1.33E-08,45.35729401
11872,21,1.3333,0.26316,23,1.33E-08,46.49910301
11873,21,1.3333,0.36842,23,1.33E-08,47.67518401
11874,21,1.3333,0.47368,23,1.33E-08,48.878893
11875,21,1.3333,0.57895,23,1.33E-08,50.121459
11876,21,1.3333,0.68421,23,1.33E-08,51.39694401
11877,21,1.3333,0.78947,23,1.33E-08,52.69529801
11878,21,1.3333,0.89474,23,1.33E-08,54.031513
11879,21,1.3333,1,23,1.33E-08,55.409421
11890,21,1.4444,0.052632,23,1.44E-08,44.194843
11891,21,1.4444,0.15789,23,1.44E-08,45.30510899
11892,21,1.4444,0.26316,23,1.44E-08,46.45555099
11893,21,1.4444,0.36842,23,1.44E-08,47.63728899
11894,21,1.4444,0.47368,23,1.44E-08,48.845042
11895,21,1.4444,0.57895,23,1.44E-08,50.08954601
11896,21,1.4444,0.68421,23,1.44E-08,51.358284
11897,21,1.4444,0.78947,23,1.44E-08,52.671934
11898,21,1.4444,0.89474,23,1.44E-08,54.00666
11899,21,1.4444,1,23,1.44E-08,55.37567499
11910,21,1.5556,0.052632,23,1.56E-08,44.145253
11911,21,1.5556,0.15789,23,1.56E-08,45.265781
11912,21,1.5556,0.26316,23,1.56E-08,46.41535999
11913,21,1.5556,0.36842,23,1.56E-08,47.59606198
11914,21,1.5556,0.47368,23,1.56E-08,48.81034098
11915,21,1.5556,0.57895,23,1.56E-08,50.05317598
11916,21,1.5556,0.68421,23,1.56E-08,51.33460299
11917,21,1.5556,0.78947,23,1.56E-08,52.639661
11918,21,1.5556,0.89474,23,1.56E-08,53.97995601
11919,21,1.5556,1,23,1.56E-08,55.35758201
11930,21,1.6667,0.052632,23,1.67E-08,44.094321
11931,21,1.6667,0.15789,23,1.67E-08,45.215357
11932,21,1.6667,0.26316,23,1.67E-08,46.368304
11933,21,1.6667,0.36842,23,1.67E-08,47.554338
11934,21,1.6667,0.47368,23,1.67E-08,48.768917
11935,21,1.6667,0.57895,23,1.67E-08,50.02230401
11936,21,1.6667,0.68421,23,1.67E-08,51.29353599
11937,21,1.6667,0.78947,23,1.67E-08,52.61102599
11938,21,1.6667,0.89474,23,1.67E-08,53.96050102
11939,21,1.6667,1,23,1.67E-08,55.33235601
11950,21,1.7778,0.052632,23,1.78E-08,44.03637002
11951,21,1.7778,0.15789,23,1.78E-08,45.16114302
11952,21,1.7778,0.26316,23,1.78E-08,46.32270901
11953,21,1.7778,0.36842,23,1.78E-08,47.51221002
11954,21,1.7778,0.47368,23,1.78E-08,48.733264
11955,21,1.7778,0.57895,23,1.78E-08,49.97961703
11956,21,1.7778,0.68421,23,1.78E-08,51.26590601
11957,21,1.7778,0.78947,23,1.78E-08,52.58203603
11958,21,1.7778,0.89474,23,1.78E-08,53.92263302
11959,21,1.7778,1,23,1.78E-08,55.30979601
11970,21,1.8889,0.052632,23,1.89E-08,43.97565999
11971,21,1.8889,0.15789,23,1.89E-08,45.10697999
11972,21,1.8889,0.26316,23,1.89E-08,46.26949797
11973,21,1.8889,0.36842,23,1.89E-08,47.46034298
11974,21,1.8889,0.47368,23,1.89E-08,48.688401
11975,21,1.8889,0.57895,23,1.89E-08,49.94252
11976,21,1.8889,0.68421,23,1.89E-08,51.228855
11977,21,1.8889,0.78947,23,1.89E-08,52.54522397
11978,21,1.8889,0.89474,23,1.89E-08,53.891351
11979,21,1.8889,1,23,1.89E-08,55.27718799
11990,21,2,0.052632,23,2.00E-08,43.91379999
11991,21,2,0.15789,23,2.00E-08,45.04728201
11992,21,2,0.26316,23,2.00E-08,46.21281701
11993,21,2,0.36842,23,2.00E-08,47.40983699
11994,21,2,0.47368,23,2.00E-08,48.63957501
11995,21,2,0.57895,23,2.00E-08,49.89514898
11996,21,2,0.68421,23,2.00E-08,51.188455
11997,21,2,0.78947,23,2.00E-08,52.50755999
11998,21,2,0.89474,23,2.00E-08,53.85345898
11999,21,2,1,23,2.00E-08,55.241918
12010,20,1,0.052632,23,1.00E-08,44.32613099
12011,20,1,0.15789,23,1.00E-08,45.451412
12012,20,1,0.26316,23,1.00E-08,46.587845
12013,20,1,0.36842,23,1.00E-08,47.76810499
12014,20,1,0.47368,23,1.00E-08,48.978904
12015,20,1,0.57895,23,1.00E-08,50.229753
12016,20,1,0.68421,23,1.00E-08,51.509388
12017,20,1,0.78947,23,1.00E-08,52.82614399
12018,20,1,0.89474,23,1.00E-08,54.168771
12019,20,1,1,23,1.00E-08,55.54875999
